model,dataset,setting,table_target,source_score,provenance_status,source_group,metric_path,judge_or_eval,recommended_release_entry,source_equivalent_legacy_entry,note
Qwen2.5 72B,MMBench_DEV_EN_V11,I-I-Q,87.77,87.77089783281734,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMBench_DEV_EN_V11,I-Q,88.16,88.1578947368421,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMBench_DEV_EN_V11,I-Q-I,88.62,88.62229102167183,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMBench_DEV_EN_V11,I-Q-I-Q,89.71,89.70588235294117,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMBench_DEV_EN_V11,I-Q-Q,88.31,88.312693498452,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMBench_DEV_EN_V11,Q-I,82.59,82.58513931888545,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/text_image/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMBench_DEV_EN_V11_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMMU_DEV_VAL_SINGLE_IMAGE,I-I-Q,66.51,66.51108518086347,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q,67.68,67.67794632438739,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-I,68.84,68.84480746791132,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-I-Q,66.74,66.74445740956826,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-Q,67.44,67.44457409568263,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMMU_DEV_VAL_SINGLE_IMAGE,Q-I,66.28,66.2777129521587,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/text_image/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMStar,I-I-Q,69.73,69.73333333333333,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMStar,I-Q,71.0,71.0,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMStar,I-Q-I,71.53,71.53333333333333,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMStar,I-Q-I-Q,71.53,71.53333333333333,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMStar,I-Q-Q,70.53,70.53333333333333,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MMStar,Q-I,61.33,61.33333333333333,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/text_image/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,MathVision,I-I-Q,39.84,39.83552631578947,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,MathVision,I-Q,40.0,40.0,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__none__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,MathVision,I-Q-I,40.79,40.78947368421053,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,MathVision,I-Q-I-Q,41.78,41.776315789473685,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_text_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,MathVision,I-Q-Q,40.16,40.16447368421053,exact_or_rounding,runs/standard/20260307/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260307/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_text_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,MathVision,Q-I,40.0,39.243421052631575,manual_override,runs/standard/20260313/missing_qwen25_72b_text_image_default_prompt,runs/standard/20260313/missing_qwen25_72b_text_image_default_prompt/Qwen2.5-VL-72B-Instruct__text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts_legacy/run_missing_qwen25_72b_text_image_default_1node2workers_tp4.sh,bash scripts_legacy/run_missing_qwen25_72b_text_image_default_1node2workers_tp4.sh,user_requested_manual_override_20260429
Qwen2.5 72B,OCRBench,I-I-Q,89.4,89.4,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,OCRBench,I-Q,88.6,88.6,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__none__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,OCRBench,I-Q-I,89.4,89.4,exact_or_rounding,runs/standard/20260307/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260307/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,OCRBench,I-Q-I-Q,89.1,89.1,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_text_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,OCRBench,I-Q-Q,89.4,89.4,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_text_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,OCRBench,Q-I,87.8,87.8,exact_or_rounding,runs/standard/20260313/missing_qwen25_72b_text_image_default_prompt,runs/standard/20260313/missing_qwen25_72b_text_image_default_prompt/Qwen2.5-VL-72B-Instruct__text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts_legacy/run_missing_qwen25_72b_text_image_default_1node2workers_tp4.sh,bash scripts_legacy/run_missing_qwen25_72b_text_image_default_1node2workers_tp4.sh,deep_score_scan_exact
Qwen2.5 72B,SEEDBench2_Plus,I-I-Q,73.52,73.51778656126481,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,SEEDBench2_Plus,I-Q,73.69,73.69345630215194,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__none__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,SEEDBench2_Plus,I-Q-I,73.39,73.38603425559947,exact_or_rounding,runs/standard/20260307/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260307/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,SEEDBench2_Plus,I-Q-I-Q,73.74,73.73737373737373,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_text_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,SEEDBench2_Plus,I-Q-Q,72.9,72.90294246815986,exact_or_rounding,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt,runs/standard/20260306/qwen25_72b_newsets_last1_6node12workers_tp4_default_prompt/Qwen2.5-VL-72B-Instruct__image_text_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_72b_newsets_last1_tp4_6node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 72B,SEEDBench2_Plus,Q-I,69.78,69.78480456741326,exact_or_rounding,runs/standard/20260313/missing_qwen25_72b_text_image_default_prompt,runs/standard/20260313/missing_qwen25_72b_text_image_default_prompt/Qwen2.5-VL-72B-Instruct__text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o,bash scripts_legacy/run_missing_qwen25_72b_text_image_default_1node2workers_tp4.sh,bash scripts_legacy/run_missing_qwen25_72b_text_image_default_1node2workers_tp4.sh,deep_score_scan_exact
Qwen2.5 72B,VisualPuzzles,I-I-Q,44.95,44.9486301369863,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-72B-Instruct__image_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 72B,VisualPuzzles,I-Q,43.32,43.321917808219176,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-72B-Instruct__none__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 72B,VisualPuzzles,I-Q-I,44.01,44.00684931506849,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-72B-Instruct__image_text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 72B,VisualPuzzles,I-Q-I-Q,45.38,45.37671232876712,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-72B-Instruct__image_text_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 72B,VisualPuzzles,I-Q-Q,43.49,43.49315068493151,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-72B-Instruct__image_text_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 72B,VisualPuzzles,Q-I,45.55,45.54794520547945,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-72B-Instruct__text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 72B,WeMath,I-I-Q,48.95,48.95,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,WeMath,I-Q,49.43,49.43,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,WeMath,I-Q-I,52.1,52.1,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,WeMath,I-Q-I-Q,51.14,51.14,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 72B,WeMath,I-Q-Q,51.05,51.05,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_text/baseline/qwen25vl_72b/Qwen2VLChatReplay/Qwen2VLChatReplay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
